Height,Width,Length,Colour Scheme,Maker Elf ID,Checker Elf ID,Defective
7.96,3.12,8.77,Purple,3,7,False
8.72,2.23,11.36,Red,10,9,False
5.07,2.4,13.58,Pink,8,13,False
9.13,3.88,12.8,Pink,11,5,False
2.74,1.24,15.39,Yellow,12,9,False
7.08,3.7,9.32,Blue,7,3,False
2.71,2.87,11.09,Blue,6,14,False
5.47,1.68,10.05,Purple,8,9,False
2.31,1.21,14.19,Green,12,13,False
4.61,3.4,13.18,Orange,14,11,False
4.74,3.31,8.01,Yellow,4,3,True
2.71,3.05,12.94,Red,9,13,False
9.71,3.78,9.49,Pink,14,2,False
6.26,3.6,12.41,Pink,11,2,False
4.5,3.41,15.97,Orange,15,3,True
4.95,1.34,14.45,Green,8,4,False
4.48,3.79,14.13,Pink,5,12,False
5.94,1.43,10.42,Purple,8,7,False
5.08,1.36,14.72,Orange,14,7,False
7.05,2.25,8.42,Blue,11,11,False
7.23,1.66,8.47,Orange,10,7,False
5.15,2.96,15.79,Purple,5,12,False
9.44,2.41,8.74,Red,1,14,False
8.87,3.59,15.27,Red,11,14,True
5.69,3.64,11.59,Yellow,14,8,False
4.54,2.99,12.25,Yellow,6,15,False
9.83,1.31,8.82,Green,18,5,True
4.58,1.18,11.84,Purple,7,2,False
6.17,3.43,12.72,Green,3,15,False
4.9,2.68,13.17,Purple,6,4,False
6.02,2.38,9.01,Pink,8,5,False
3.02,1.15,15.33,Yellow,1,2,True
8.02,2.69,8.96,Red,10,14,True
9.84,2.77,13.03,Green,11,6,True
7.17,1.49,10.08,Green,9,1,False
7,2.35,10.6,Blue,12,13,False
5.25,2.13,12.63,Red,11,6,False
7.09,5.67,4.42,Green,3,2,True
7.49,2.88,9.07,Orange,5,15,False
2.07,3.45,10.1,Orange,5,6,False
8.77,1.85,15.31,Yellow,4,14,False
4.29,3.91,15.15,Orange,5,2,False
5.58,3.93,12.51,Blue,5,9,False
2.14,1.18,11.31,Blue,5,14,False
2.81,2.68,15.56,Red,8,15,True
8.73,2.08,15.67,Blue,8,5,False
8.99,2.36,14.34,Green,10,9,False
3.24,2.64,10.05,Pink,9,3,False
10.56,2.86,10.81,Green,5,14,True
6.34,3.65,13.15,Pink,3,8,False
7.56,3.8,12.41,Pink,15,13,False
3.73,3.66,11.41,Red,14,15,False
3.89,2.26,8.33,Green,9,1,True
8.34,2.86,11.69,Orange,8,15,False
8.19,3.39,14.34,Blue,4,14,True
4.43,3.5,11.11,Yellow,6,9,False
4.96,2.55,13.27,Orange,10,6,False
2.35,1.15,15.21,Pink,15,11,False
7.42,1.94,10.49,Red,7,10,False
2.01,2.13,12.17,Yellow,3,6,False
4.69,2.08,15.82,Yellow,12,13,False
5.3,1.15,12.22,Green,6,15,False
5.53,1.2,11.16,Yellow,8,4,False
7.62,1.46,14.77,Purple,8,13,False
9.2,1.22,13.18,Blue,11,2,False
2.11,2.42,9.17,Yellow,7,9,False
4.15,2.78,13.39,Orange,11,6,True
3.81,1.88,10.58,Pink,12,12,False
8.12,3.63,8.44,Pink,12,10,True
4.95,2,13.46,Orange,6,10,False
4.31,2.39,9.09,Purple,3,1,False
10.03,3.64,11.82,Yellow,10,15,True
5.15,1.62,9.46,Green,2,8,False
4.51,1.92,14.63,Pink,14,13,False
5.07,1.31,11.53,Red,11,12,False
3.91,2.84,9.93,Purple,1,3,False
8.93,2.7,8.85,Pink,11,15,True
7.25,3.3,10.6,Orange,5,3,False
7.18,1.09,15.88,Orange,7,7,False
3.36,2.3,12.29,Orange,6,3,False
3.75,4.5,9.89,Pink,16,15,True
9.2,2.28,11.13,Blue,10,10,False
5.42,3.22,8.68,Pink,15,3,False
6.23,3.51,14.42,Purple,10,4,False
8.57,2.58,15.14,Red,9,3,False
2.61,2.92,8.68,Yellow,13,3,False
3.92,2.04,8.84,Blue,5,2,False
7.32,1.81,10.45,Green,6,13,False
9.67,3.77,10.06,Orange,14,4,False
11.43,3.36,5.25,Blue,13,15,True
6.55,2.95,14.96,Pink,14,2,True
8.88,3.62,9.44,Purple,8,9,False
6.24,2.82,10.45,Blue,15,15,False
9.04,2.67,15.28,Red,3,9,False
8.29,2.25,12.11,Blue,8,1,False
3.19,1.42,9.16,Red,10,7,False
4.91,4.89,10.76,Orange,13,5,True
5.86,2.31,12.84,Red,8,10,False
2.55,1.97,9.24,Pink,12,4,False
4.35,2.62,14.82,Red,11,9,False
7.69,2.57,14.3,Yellow,5,3,False
5.33,2.16,14.43,Purple,3,10,False
2.72,1.41,11.42,Pink,13,10,False
7.23,2.66,9.07,Orange,4,10,False
3.73,2.82,12.82,Yellow,15,10,False
8.35,2.18,8.88,Purple,4,12,False
6.78,2.56,10.86,Purple,5,4,False
7.9,3.89,14.52,Orange,5,15,False
3.62,1.37,10.96,Yellow,12,9,False
2.7,1.85,8.64,Purple,6,5,False
6.82,2.71,14.68,Green,1,7,False
8.28,2.66,12.19,Pink,2,13,False
5.69,3.93,10.37,Yellow,8,6,True
8.42,2.04,11.33,Pink,10,13,False
5.35,1.14,12,Red,12,13,False
5.39,3.96,6.91,Orange,10,12,True
5.91,2.35,8.19,Green,14,13,False
7.09,1.88,11.95,Orange,12,7,False
7.24,1.13,8.42,Purple,15,10,False
5.35,1.25,8.26,Green,1,8,False
9.61,3.42,9.6,Green,2,8,False
6.83,3.09,12.9,Pink,7,12,False
3.12,3.38,14.03,Blue,8,8,False
7.93,2.55,15.86,Purple,2,9,False
9.86,2.98,8.74,Green,12,14,False
6.2,3.45,8.32,Red,3,13,False
4.24,2.39,11.13,Orange,8,14,False
9.49,5.04,10.97,Purple,4,12,True
8.41,2.02,11.1,Pink,9,6,False
5.84,3.42,10.75,Red,1,12,False
3.2,1.99,10.07,Blue,14,8,False
5.84,1.9,13.42,Green,13,3,False
8.92,3.27,8.71,Green,10,2,False
6.17,3.03,12.27,Green,6,5,False
10.3,1.56,14.15,Purple,14,14,True
3.86,3.47,8.23,Purple,12,2,False
11.88,2.22,5.39,Pink,5,12,True
2.03,2.79,13.2,Yellow,4,15,False
8.08,3.85,11.72,Red,15,1,False
3.2,2.8,10.88,Purple,8,13,False
6.45,2.27,10.93,Pink,8,13,False
3.57,2.27,15.76,Red,6,6,False
2.86,3.08,11.4,Pink,5,15,False
5.37,3.39,10.74,Red,11,13,False
4.15,1.63,15.84,Purple,5,11,False
4.85,1.09,8.74,Red,10,1,False
4.23,3.53,14.69,Green,10,3,False
7.67,1.97,10.51,Green,4,8,False
7.09,2.73,11.35,Pink,10,5,False
6.34,3.49,11.49,Orange,15,3,False
9.76,3.91,12.51,Purple,11,2,False
5.77,2.83,11.57,Yellow,11,2,False
7.99,3.42,10.45,Purple,1,14,False
6.89,4.57,10.18,Orange,16,19,True
3.98,2.45,11.3,Green,15,9,False
9.7,2.67,15.15,Orange,12,13,False
3.34,1.4,14.02,Orange,9,14,False
2.61,1.76,10.63,Red,2,14,False
7.78,2.29,14.94,Green,4,13,False
10.5,2.75,4.52,Orange,11,3,True
6.16,4.87,9.7,Purple,11,17,True
6.79,3.7,13.77,Pink,3,3,True
6.81,2.69,9.45,Green,2,1,False
6.22,1.44,9.56,Green,14,8,False
3.45,3.7,12.73,Pink,11,9,False
6.27,2.92,12.11,Red,7,10,False
8.68,3.99,12.56,Red,12,11,False
9.26,2.59,8.86,Orange,3,13,True
6.75,1.53,11.41,Pink,3,6,False
6.11,3.07,14.14,Green,3,1,False
6.06,2.35,9.39,Purple,13,1,False
7.78,1.74,10.36,Orange,11,2,False
4.03,1.08,10.1,Pink,15,13,False
9.69,1.54,10.46,Pink,5,14,False
7.06,2.06,15.94,Yellow,5,13,False
9.88,3.25,14.06,Pink,12,18,True
8.55,2.66,12.24,Yellow,8,4,False
4.2,1.07,13.08,Green,15,12,False
6.73,2.75,12.01,Red,8,5,False
10.2,3.39,9.89,Blue,8,11,True
9.2,3.75,9.05,Purple,11,7,False
8.14,3.84,14.18,Yellow,2,14,True
2.56,2.35,15.48,Blue,2,10,False
6.54,2.98,15.88,Yellow,10,4,False
2.73,3.7,9.45,Purple,6,4,False
7.76,3.51,13.51,Red,8,4,False
9.63,1.92,13.68,Green,14,5,False
8.42,2.31,15.36,Red,13,10,False
4.3,3.18,10.1,Yellow,6,16,True
6.17,2.29,15.07,Green,8,1,False
9.02,5.03,13.5,Yellow,15,4,True
9.85,2.24,13.23,Pink,7,1,False
6.86,3.74,8.02,Yellow,4,12,False
5.13,3.89,15.11,Orange,11,13,False
5.51,3.34,15.93,Blue,10,7,False
8.01,2.55,8.73,Purple,6,1,False
3.99,3.65,11.71,Green,11,7,True
9.62,1.25,8.01,Blue,8,3,False
6.68,3.02,14.07,Blue,11,13,False
4.33,3.11,13.97,Orange,9,10,False
9.23,4.16,10.41,Pink,5,14,True
7.26,2.18,9.42,Purple,4,8,False
4.77,2.36,12.8,Purple,12,4,False
6.24,3.99,14.11,Red,3,3,False
4.26,2.7,10.03,Purple,9,12,False
3.12,2.9,9.18,Yellow,3,7,False
9.82,1.72,9,Pink,5,1,False
4.56,3.2,11.69,Yellow,4,8,False
4.8,3.6,14.76,Blue,11,12,False
4.82,1.13,10.31,Pink,15,7,False
5.39,3.05,14.82,Pink,3,12,False
9.42,1.7,13.79,Purple,3,1,False
4.84,3.68,11.26,Green,7,8,False
6.37,3.94,15.69,Purple,3,6,False
6.86,2.17,10.13,Red,13,5,False
8.38,2.33,13.03,Green,15,10,False
2.3,3.05,8.75,Purple,3,10,False
9.68,3.04,13.12,Green,13,15,False
9.52,4.96,6.5,Yellow,12,4,True
5.93,1.84,10.12,Yellow,12,10,False
2.44,3.24,14.48,Green,9,15,False
4.85,2.48,10.98,Pink,1,15,False
8.87,2.35,15.96,Yellow,5,9,False
2.16,3.14,14.93,Orange,8,10,False
8.29,2.37,9.73,Blue,9,13,False
2.4,2.46,10.09,Yellow,2,12,False
4.67,1.98,12.97,Pink,6,8,False
6.9,1.74,8.78,Pink,12,12,False
9.87,2.87,10.22,Red,10,2,False
7.08,1.21,10.79,Pink,7,1,False
4.2,1.45,7.7,Orange,6,15,True
4,5.97,8.49,Pink,2,13,True
9.35,3.71,12.1,Green,4,5,False
11.41,5.68,9.35,Purple,19,9,True
3.08,2.73,9.66,Orange,5,6,False
5.67,3.15,11.17,Red,9,9,False
5.45,1.91,13.11,Green,7,10,False
9.96,2.69,8.31,Green,8,1,False
4.43,2.72,14.62,Red,9,7,False
8.59,1.8,13.52,Orange,15,14,False
9.8,3.25,8.36,Pink,1,7,False
2.51,1.86,10.81,Orange,2,11,False
3.72,3.61,11.46,Pink,5,2,False
11.93,3.82,9.3,Pink,2,2,True
7.46,3.29,8.17,Purple,13,12,False
8.62,3.15,8.87,Red,5,4,False
9.72,4.37,9.29,Yellow,19,12,True
10.2,1.16,14.3,Purple,7,3,True
10.6,3.96,9.16,Red,4,16,True
3.1,3.76,8.58,Pink,4,5,False
5.4,2.7,12.78,Purple,16,1,True
8.67,2.77,15.7,Orange,8,8,True
8.7,2.1,8.25,Pink,13,1,False
8.63,3.71,11.26,Yellow,12,15,False
8.38,1.69,13.56,Purple,9,15,False
2.47,3.48,7.85,Red,3,8,True
7.59,2.51,12.85,Green,1,5,False
2.33,2.21,11.51,Orange,5,1,False
8.91,1.54,13.29,Blue,14,5,False
4.39,3.07,9.83,Yellow,15,13,False
2.77,3.4,13.48,Yellow,8,12,False
6.28,3.75,10.19,Red,15,11,False
5.24,2.08,8.94,Green,15,5,False
6.15,2.66,10.95,Pink,5,14,False
7.56,2.66,8.53,Orange,3,3,False
3.46,2.9,13.8,Green,6,9,False
8.33,3.08,14.11,Orange,14,10,False
4.16,1.48,15,Green,10,14,False
4.99,3.69,12.14,Green,2,7,False
3.38,3.44,4.52,Purple,1,7,True
4.98,1.32,14.6,Pink,13,13,False
2.56,1.98,11.79,Green,7,12,False
9.06,2.32,14.95,Yellow,7,11,False
7.84,1.53,14.23,Yellow,4,5,False
9.27,3.43,8.52,Purple,7,17,True
9.08,3.98,5.46,Green,14,12,True
9.64,1.02,14.07,Blue,12,6,False
2.03,2.5,14.47,Yellow,2,1,False
2.13,2.62,10.15,Red,13,13,False
9.56,1.05,15.98,Yellow,13,6,False
8.88,2.8,13.85,Blue,4,5,False
6.15,2.07,14.25,Purple,15,7,True
9.14,3.71,10.69,Pink,1,3,False
2.66,1.54,10.56,Pink,1,1,True
7.84,2.39,13.78,Purple,6,7,False
9.48,2.77,12.46,Green,10,4,False
4.13,1.74,11.9,Yellow,9,2,False
2.24,3.25,13.64,Green,9,8,False
3.73,3.69,11.45,Blue,2,13,False
4.11,4.02,15.83,Orange,14,10,True
6,3.59,13.54,Green,7,11,False
3.13,2.23,9.18,Green,6,11,False
9.3,3.65,11.62,Yellow,14,13,True
4.56,1.22,14.44,Red,4,9,False
3.8,3.97,10.19,Orange,4,9,False
2.03,2.04,8.22,Purple,14,15,False
6.32,3.02,15.49,Red,6,2,False
7.84,3.69,12.22,Yellow,15,12,True
8.08,3.84,14.53,Pink,13,12,False
8.75,2.15,9.64,Green,14,8,False
5.22,3.25,8.72,Yellow,9,4,False
7.4,2.29,11.62,Red,6,2,False
3.64,2.49,14.3,Yellow,10,14,False
3.88,2.48,12.8,Green,9,3,False
7.05,3.25,15.86,Orange,1,3,False
9.22,3.23,14.01,Orange,5,8,False
3.62,3.04,12.29,Purple,2,10,False
2.3,4.26,8.86,Yellow,4,3,True
6.19,2.69,15.58,Pink,5,4,False
3.71,2.4,10.31,Yellow,12,15,False
2.7,2.55,12.45,Orange,11,3,False
8.41,2.63,14.17,Green,2,15,False
2.51,1.35,10.38,Blue,3,6,True
9.75,3.12,12.62,Green,5,15,False
6.39,1.59,15.4,Pink,4,5,False
4.27,1.56,13.61,Yellow,1,6,False
6.38,1.32,14.26,Purple,4,6,False
7.67,3.93,9.7,Blue,10,1,False
8.08,2.61,10.54,Orange,3,8,False
5.12,3.56,11.39,Blue,2,14,False
10.1,1.07,13.56,Yellow,6,14,True
5.13,2.88,15.27,Blue,2,8,False
6.63,2.41,14.37,Red,7,4,False
5.35,2.12,12.54,Pink,14,15,False
5.66,3.14,8.22,Green,12,14,False
3.39,2.28,8.15,Blue,2,12,False
9.77,3.2,13.77,Green,7,9,False
2.79,2.5,9.77,Green,12,8,False
8.38,2.1,14.65,Red,2,9,False
2.78,3.77,8.65,Yellow,4,3,False
6.67,2.38,14.48,Blue,8,3,False
4.16,3.83,15.19,Orange,10,2,False
3.57,2.69,13.17,Green,8,7,False
2.96,2.5,13.93,Pink,1,10,False
9.89,2.53,11.44,Red,3,9,False
6.43,4.21,13.78,Pink,7,2,True
9.53,3.38,12.48,Green,12,15,False
5.76,2.42,13.18,Green,4,1,False
9.53,1.84,10.19,Blue,14,10,True
2.2,2.25,14.95,Purple,4,8,False
5.7,3.38,8.69,Purple,7,4,False
2.43,1.78,14.86,Purple,1,10,False
5.5,2.74,12.5,Orange,1,8,False
7.68,1.32,13.72,Orange,1,3,False
4.58,2.5,9.25,Orange,2,7,False
3.22,3.77,8.58,Green,2,2,False
6.44,1.37,13.53,Red,4,9,False
6.46,2.18,13.94,Green,15,7,False
3.3,3.41,13.11,Red,10,5,False
10.7,2.07,11.98,Orange,15,10,True
3.63,1.98,9.5,Pink,4,5,False
4.05,3.7,10.04,Pink,2,9,False
9.33,1,11.51,Red,6,10,False
2.48,1.95,11.58,Green,4,11,False
7.35,3.6,15.54,Pink,10,7,False
8.92,1.27,8.52,Pink,9,1,False
5.9,3.69,11.13,Pink,13,9,False
2.14,2.47,10.76,Red,5,14,False
2.73,1.13,8.11,Pink,12,10,True
2.78,1.28,14.85,Orange,15,7,True
6.17,2.45,11.59,Purple,3,12,False
4.92,2.73,12.88,Purple,4,4,False
9.63,3.1,9.56,Green,5,4,False
5.13,1.95,14.06,Orange,3,9,False
7.49,1.24,12.82,Orange,7,14,False
3.71,4.83,10.49,Pink,13,5,True
8.02,2.7,15.88,Orange,10,4,True
6.69,3.74,9.06,Blue,12,6,True
7.52,1.98,13.7,Purple,8,11,False
5.25,2.95,8.74,Pink,6,4,False
6.03,2.22,13.26,Orange,12,3,True
7.03,1.72,11.55,Blue,10,14,False
7.75,2.69,9.42,Red,11,4,False
6.18,3.46,8.79,Pink,14,14,False
9.99,3.83,13.78,Purple,6,15,False
2.04,1.71,9.47,Red,4,1,True
8.09,2.12,13.9,Pink,5,2,True
4.6,1.64,12.8,Red,13,12,False
2.47,3.6,15.29,Green,11,14,False
9.45,2.81,12.44,Green,15,15,False
5.66,3.67,15.62,Pink,4,12,False
8.81,1.4,13.25,Orange,11,2,False
2.43,2.31,11.93,Green,10,6,False
5.09,3.12,12.87,Yellow,14,12,False
6.26,1.57,8.77,Pink,1,9,False
3.1,3.89,8.75,Green,8,8,False
2.55,3.19,12.77,Blue,13,1,True
7.38,2,9.57,Purple,12,10,False
5.37,2.44,14.26,Green,12,2,False
3.7,2.01,10.79,Blue,15,3,False
9.83,1.71,14.6,Red,3,6,False
7.15,3.13,10.04,Red,17,19,True
4.88,1.59,11.45,Blue,15,8,False
7.87,3.14,12.29,Yellow,15,4,False
4.87,2.58,11.92,Yellow,4,5,False
5.3,3.39,12.21,Yellow,15,1,False
9.51,3.46,8.85,Red,3,7,True
2.97,3.47,8.8,Pink,9,7,False
11.16,1.4,10.06,Yellow,4,10,True
4.37,3.8,11.51,Purple,3,9,False
9.91,1.9,12.3,Purple,12,2,False
2.97,3.27,8.2,Green,2,8,False
5.6,2.41,12.85,Blue,13,3,False
5.69,2.42,15.43,Green,9,6,False
5.71,2.56,14.2,Yellow,2,7,False
2.99,3.3,15.66,Blue,10,10,False
8.99,2.46,8.77,Purple,1,13,True
3.32,3.14,8.25,Green,15,5,False
6.06,5.99,8.38,Blue,3,6,True
5.3,2.92,14.07,Pink,14,2,False
4.57,2.18,14.16,Yellow,11,12,False
2.7,2.2,15.85,Red,1,8,False
8.98,1.64,8.44,Purple,13,1,True
8.69,3.48,9.48,Blue,5,16,True
6.56,3.19,14.77,Purple,12,11,False
5.73,3.91,12.35,Yellow,15,10,False
6.84,5.88,9.24,Yellow,18,17,True
5.32,3.96,8.82,Yellow,15,1,False
5.42,3.42,9.87,Blue,14,14,False
5.52,1.64,8.86,Orange,9,3,False
3.73,3.3,9.36,Blue,11,14,False
3.44,2.28,9.79,Orange,12,13,False
6.3,1.56,12.33,Red,9,15,False
8.61,3.93,14.74,Purple,7,12,False
2.95,3.51,10.23,Orange,6,11,False
11.12,3.26,8.6,Pink,12,2,True
3.5,1.91,15.81,Pink,10,2,False
4.8,3.43,11.75,Blue,3,15,False
4.28,3.1,8.95,Red,14,4,False
6.78,2.7,14.97,Green,15,15,False
7.47,1.79,12.21,Red,10,4,False
4.58,4.66,11.78,Blue,7,10,True
7.88,2.02,10.51,Purple,14,15,True
7.2,3.1,8.27,Purple,3,8,False
2.75,2.41,8.25,Pink,14,13,False
4.82,1.88,14.46,Red,12,4,False
7.83,2.58,15.73,Blue,7,8,False
7.62,3.45,11.9,Yellow,2,11,True
5.29,1.23,15,Pink,10,15,False
2.27,2.28,10.91,Blue,6,10,False
2.52,1.68,14.22,Red,8,13,False
2.09,2.56,8.57,Red,17,10,True
9.76,1.81,11.84,Pink,7,6,False
6.97,2.66,12.52,Blue,9,12,False
2.22,3.73,11.62,Yellow,3,7,False
6.15,1.11,8.68,Red,19,6,True
8.88,3.69,12.37,Orange,2,2,False
8.24,3.4,8.46,Blue,14,9,False
7.79,3.33,14.96,Yellow,2,9,False
4.18,1.25,8.55,Red,2,11,False
8.3,1.81,12.95,Pink,3,12,False
7.56,2.57,8.13,Pink,7,2,False
7.76,3.29,14.01,Red,1,10,False
2.96,3.98,15.54,Green,8,1,False
8.98,3.52,10.96,Red,10,13,False
2.91,2.22,15.32,Orange,3,9,False
9.08,3.82,8.58,Red,7,13,False
8.88,2.32,15.28,Blue,4,14,False
7.7,3.94,9.22,Purple,8,14,False
7.74,3.2,13.27,Purple,1,9,False
4.5,3.4,13.58,Blue,13,15,False
9.53,2.44,14.66,Yellow,2,11,False
7.09,3.23,9.35,Green,2,15,True
6.49,2.37,13.75,Blue,14,12,False
5.87,1.88,15.21,Red,9,8,False
2.02,1.27,14.64,Blue,13,3,False
8.03,3.47,9.77,Green,15,3,False
2.53,2.74,8.57,Red,7,6,False
6.06,2.01,9.13,Red,7,9,False
2.47,1.9,8.59,Red,2,13,False
7.97,1.8,8.52,Yellow,3,15,False
3.28,1.57,11.51,Pink,11,14,False
7.85,2.99,12.28,Blue,11,15,False
6.35,3.73,13.37,Green,14,5,False
3.71,3.12,9.22,Purple,12,9,False
2.12,1.29,7.73,Green,12,9,True
9.44,3.64,10.53,Green,10,11,False
11.53,5.94,15.95,Purple,10,8,True
4.43,3.57,8.77,Orange,9,8,False
3.84,3.59,14.89,Yellow,5,10,False
2.61,3.1,9.32,Yellow,15,10,True
5.5,1.38,10.36,Blue,7,7,False
4.39,1.3,13.45,Green,11,3,False
4.3,1.4,8.41,Yellow,10,3,False
8.67,3.11,10.48,Red,12,5,False
7.08,1.33,13.89,Red,8,5,False
5.92,1.38,8.84,Yellow,8,7,False
2.67,3.22,14.68,Purple,2,13,False
4.06,1.22,14.11,Green,13,3,False
9.52,3.66,14.39,Blue,2,9,False
8.25,5.3,7.31,Purple,12,19,True
9.03,2.91,12.32,Blue,5,5,False
4,1.23,9.08,Orange,15,7,False
6.32,1.37,10.55,Orange,5,5,False
9.66,1.92,13.4,Green,13,19,True
8.75,3.14,10.05,Green,10,16,True
4.29,2.2,10.69,Pink,10,6,False
2.08,1.86,12.15,Green,15,11,False
9.26,1.01,9.73,Orange,6,15,False
9.88,3.62,10.35,Red,6,8,False
5.95,2.32,9.66,Yellow,4,13,False
9.55,1.27,9.27,Orange,4,14,False
2.5,1.83,13.56,Yellow,4,15,False
7.48,4,10.79,Red,15,6,False
3.92,2.7,14.39,Blue,4,2,False
9.21,2.12,13.4,Green,2,9,False
8.52,3.91,13.8,Orange,7,10,True
3.25,3.64,13.87,Red,11,1,False
9.13,1.61,9.66,Pink,4,14,False
8.32,5.97,9.25,Red,12,8,True
9.27,1.65,13.1,Orange,9,16,True
2.3,3.7,5.17,Pink,15,17,True
6.58,2.75,12.76,Pink,7,14,False
2.58,5.53,6.56,Blue,6,15,True
4.32,3.5,8.27,Pink,3,14,False
5.5,1.06,13.72,Purple,8,3,True
4.63,1.36,12.98,Green,5,1,False
4.48,3.29,13.73,Orange,14,5,False
5.15,2.04,13.48,Green,2,3,False
2.82,3.39,11.99,Orange,7,11,False
3.29,2.67,11.44,Green,5,5,False
7.15,1.95,8.62,Purple,6,1,False
4.64,2.35,12.46,Green,1,2,False
9.69,1.35,9.86,Purple,3,15,False
5.11,3.07,9.48,Orange,13,1,False
7.26,2.43,13.96,Orange,12,8,False
8.73,2.82,9.81,Yellow,19,12,True
4.08,1.7,12.83,Red,11,5,False
3.74,4,15.18,Orange,10,4,False
7.98,2.02,15.93,Purple,12,12,False
7.17,1.55,4.11,Blue,4,11,True
2.69,2.77,10.49,Red,15,14,True
11.11,1.33,7.37,Yellow,3,12,True
6.11,3.19,11.02,Pink,15,4,False
8.37,1.7,10.56,Yellow,12,13,False
3.11,3.37,9.97,Blue,3,5,False
7.87,1.49,12.61,Purple,2,18,True
8.9,2.31,13.68,Orange,15,11,False
8.02,2.49,15.38,Purple,12,11,False
4.08,1.99,8.96,Blue,14,2,False
9.51,3.75,13.36,Yellow,15,13,False
10.34,3.45,14.94,Pink,6,4,True
8.75,3.89,9.44,Blue,1,10,False
4.36,3.45,14.46,Purple,6,14,False
8.65,5.93,8.04,Orange,10,8,True
2.26,2.21,10.86,Yellow,1,10,False
8.73,2.9,15.4,Pink,7,6,False
2.84,2.38,5.68,Red,16,1,True
4.6,2.17,13.54,Blue,1,15,False
3.33,3.04,10.92,Red,11,1,False
8.13,2.16,14,Orange,6,14,False
5.09,2.14,8.63,Orange,13,5,False
8.49,2.51,14.96,Red,7,8,False
11.83,2.98,6.03,Blue,15,4,True
2.41,3.31,15.74,Yellow,12,14,False
4.81,2.55,8.46,Purple,13,13,False
3.47,5.75,14.02,Purple,15,16,True
2.43,4.85,8.12,Pink,14,11,True
5.86,3.08,9.3,Pink,10,8,False
11.71,2,8.71,Green,4,10,True
3.85,1.8,8.29,Green,9,13,False
3.76,2.69,13.56,Orange,2,13,False
5.32,1.58,10.13,Red,1,13,False
3.23,2.59,4.81,Blue,4,8,True
11.8,1.56,13.15,Purple,14,10,True
5.63,3.24,9.92,Yellow,1,8,False
2.64,2.49,13.64,Red,15,13,False
6.11,2.66,10.23,Yellow,10,9,False
8.56,3.83,8.31,Pink,7,12,False
2.91,2.52,9.31,Red,14,8,False
5.14,2.71,13.9,Purple,14,14,False
7.27,2.8,9.82,Pink,10,4,False
2.01,3.89,9.08,Orange,14,14,False
2.73,2.43,14.58,Purple,6,8,False
8.62,2.13,15.21,Yellow,12,9,False
7.52,2.79,14.12,Red,8,4,False
2,1.18,12.83,Orange,14,1,False
7.3,3.58,10.09,Red,6,11,False
2.26,5.88,13.76,Red,9,19,True
5.32,2.78,10.08,Green,15,7,False
2.83,3.97,14.47,Red,11,3,False
4.36,2.63,8.54,Pink,11,9,False
7.92,2.69,9.42,Blue,13,14,False
6.47,3.19,14.8,Pink,4,1,False
8.97,3.91,14.86,Red,12,3,False
3.66,1.76,8.93,Blue,5,2,False
9.94,2.33,11.81,Orange,11,11,False
8.8,3.2,9.95,Blue,11,1,False
7.79,1.61,8.41,Red,12,12,False
6.24,1.8,10.95,Pink,1,2,False
2.24,2.25,8.63,Yellow,7,13,False
7.72,3.66,15.99,Purple,3,5,False
8.16,3.88,13.22,Purple,2,2,False
3.28,1.42,11.59,Green,13,11,False
7.44,1.56,8.75,Orange,13,7,False
6.97,2.35,11,Green,13,7,False
2.62,2.88,13.49,Purple,6,14,False
8.85,3.96,14.03,Yellow,12,10,False
7.66,3.64,12.82,Yellow,18,7,True
7.22,2.17,14.68,Yellow,13,8,False
8.9,3.87,9,Blue,2,6,False
7,1.39,12.32,Pink,9,10,False
6.39,1.25,10.2,Orange,11,6,False
7.25,1.55,15.51,Yellow,10,6,True
4.49,3.3,9.68,Yellow,11,19,True
9.68,2,10.54,Green,15,13,False
4.71,2.16,9.09,Pink,13,13,False
6.6,1.18,12.02,Purple,8,12,False
4.01,1.67,15.15,Green,6,10,True
6.43,2.41,11.73,Yellow,11,13,False
3.45,2.99,14.17,Pink,1,14,False
4.39,1.65,15.86,Orange,16,15,True
9.35,2.05,9.01,Yellow,12,14,False
2.18,3.74,12.46,Pink,11,5,False
2.39,1.12,12.89,Yellow,11,6,False
5.36,2.39,8.16,Orange,1,10,False
5.5,3.19,12.48,Orange,1,11,False
3.47,3.33,15.08,Yellow,7,3,False
2.81,2.73,14.41,Pink,9,13,False
3.57,1.53,11.68,Blue,3,2,False
8.3,1.41,10,Orange,19,15,True
4.96,1.54,13.45,Pink,12,12,False
2.67,4.44,14.66,Orange,10,4,True
4.41,1.32,9.36,Green,14,6,False
7.27,1.5,8.45,Orange,13,12,False
8.15,1.62,14.49,Red,8,14,False
8.7,3.51,13.71,Green,15,4,False
4.7,1.57,10.44,Green,8,4,False
3.46,2.58,10.31,Yellow,12,10,False
7.81,1.22,8.12,Green,7,3,False
8.85,1.71,12.7,Green,3,5,False
4.32,3.94,14.65,Orange,6,12,False
7.96,2.7,15,Green,6,2,False
6.84,3.33,13.72,Yellow,5,5,False
5.79,3.45,12.98,Orange,10,6,True
9.19,3.09,14.59,Green,19,3,True
2.48,2.17,9.75,Orange,3,12,False
6.46,3.09,8.89,Blue,12,11,False
8.95,3.95,15.16,Pink,4,2,False
3.56,2.19,12.87,Green,3,14,False
2.94,1.8,14.28,Green,3,14,False
