[2023/10/25:16:16:55] 10.10.132.238 ajax.aspnetcdn.com:443 GET / 301 551 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.132.238 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3A%2F%2Fsmtp.office365.com%2Fowa%2F&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=a08666f4-a54f-44b6-4d37-e1d52b976d38&protectedtoken=true&claims=%7B%22id_token%22%3A%7B%22xms_cc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&nonce=638338474285767312.3aaf4ac6-0b59-4c2d-8a11-2a6dc820a9e3&state=DctBFoAgCABRrNdxTAUEPA5pbVt2_Vj82U0CgD1sIdUIqJARGSujdRWlhie5P-xTcr36yDxxZfPWMrqsaVh93JTiPcr7efkB 200 9627 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.120.75 graph.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.120.75 graph.microsoft.com:443 GET / 301 581 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.120.75 developer.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.120.75 developer.microsoft.com:443 GET /graph 301 815 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.75.132 office15client.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:08] 10.10.120.75 developer.microsoft.com:443 GET /en-us/graph 200 21237 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.75.132 office15client.microsoft.com:443 GET / 404 833 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:08] 10.10.89.232 mscrl.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:09] 10.10.89.232 mscrl.microsoft.com:443 GET / 400 807 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:09] 10.10.132.238 admin.onedrive.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:09] 10.10.132.238 admin.onedrive.com:443 GET / 302 920 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:09] 10.10.132.238 admin.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:09] 10.10.132.238 admin.microsoft.com:443 GET /sharepoint?page=home&modern=true 302 1029 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:09] 10.10.89.232 www.microsoft365.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:09] 10.10.89.232 www.microsoft365.com:443 GET / 200 42371 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:09] 10.10.132.238 admin.microsoft.com:443 GET /login?ru=%2Fsharepoint%3Fpage%3Dhome%26modern%3Dtrue 302 2959 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:09] 10.10.132.238 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:09] 10.10.132.238 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000006-0000-0ff1-ce00-000000000000&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DttsEeFZRyynPZvs_Ib5dgBCHY4nG7FLLq8mzFMll1Rr_fexKErReVbNzhO0OaiIgKunseckDmFwGA6XayZR20QUUBL1rRo3Uh-hN2XzF00G0AcqZ7qbYxQw-rf4wudcubhku2SNfUoodR1PMeUr8Diw22nj5X5sW49VTUetxBZYSYbB1s7DpjlzFO5HnUCC7&response_mode=form_post&nonce=638338474297432617.M2UxYTc3NmEtMDVhMi00MTBiLWEyYzQtYmNlYjMxYmQ0YWZhOWNlODA4ZGItNmZhYi00NjdmLTg0MjItZGZmZTE5YzA4NTEw&redirect_uri=https%3A%2F%2Fadmin.microsoft.com%2Flanding&ui_locales=en-US&mkt=en-US&client-request-id=b1b2bfc4-e370-4ce8-b15b-c798798a9c59&x-client-SKU=ID_NET472&x-client-ver=6.30.1.0 200 9776 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.120.75 login.microsoftonline-p.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.120.75 login.microsoftonline-p.com:443 GET / 302 1639 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.75.132 login-us.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.120.75 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.120.75 www.office.com:443 GET /login 302 2541 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.120.75 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.75.132 login-us.microsoftonline.com:443 GET / 302 1704 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.75.132 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.75.132 www.office.com:443 GET /login 302 2541 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.89.232 ocsp.digicert.com:80 GET / 200 913 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.75.132 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.75.132 login.microsoftonline.com:443 GET /common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638338474303248676.ZDExYWFiM2UtNmY3Yi00YTA4LWFjM2UtNGYwMzk1ZTg0M2Y0ZDFmZDU1ZmEtZTlhZC00YTdmLTg5MGMtYTU1Y2UzODNiZmMy&ui_locales=en-US&mkt=en-US&client-request-id=558fa7ab-6fc7-41dd-a2cc-419a94aa139f&state=qQqn0WemFzLrehkPz0-r7vgmpeRXbLZa4F94AUPy4TOoMB5eHcCM32x9u43UCZ8efxbP659HKk7AshUO69aiYKENSsr7As8XI3o_wSmk7QyqbKqXIrsobbn08ht-GfKEi2qQ8CkHdT9L1ZiolDn4Z3RGxqNtuIM1GJqYj7hGCHcdkaWz_mZH3z6O8U_jZ_UZ9MdLLSfyweAST4obI9oJAJI3Zo5r-kip9MFLWSDLY_4rBd7dDhEBukHwAa5GOEAvtYJ9uQPAjEMXzTE0jRJJIA&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0 200 9848 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.132.238 account.activedirectory.windowsazure.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.132.238 account.activedirectory.windowsazure.com:443 GET / 302 1163 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.132.238 account.activedirectory.windowsazure.com:443 GET /r 302 2739 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.75.132 account.activedirectory.windowsazure.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:10] 10.10.75.132 account.activedirectory.windowsazure.com:443 GET / 302 1143 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.75.132 account.activedirectory.windowsazure.com:443 GET /r 302 2739 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:10] 10.10.132.238 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:11] 10.10.75.132 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:11] 10.10.89.232 crl.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:11] 10.10.89.232 crl.globalsign.com:443 GET / 301 731 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.75.132 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=0000000c-0000-0000-c000-000000000000&redirect_uri=https%3A%2F%2Faccount.activedirectory.windowsazure.com%2F&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DAQAAAAIAAAAJLnJlZGlyZWN0Mmh0dHBzOi8vYWNjb3VudC5hY3RpdmVkaXJlY3Rvcnkud2luZG93c2F6dXJlLmNvbS9yHk9wZW5JZENvbm5lY3QuQ29kZS5SZWRpcmVjdFVyacABWEFXNnNBdF9TLWNQSFNiT1I2SDVVc2dwUnA0WWxGcml4YUlUTnF5dWRoaXU0cy1zRGxWbm5hbkZ4d2UwcUxpUWdOWkp3WjdxX0xQYWk1aXhBY3RjMVBDVmd2aGpqdk1PQkVVQ3BnMDkwMGNSQW5LYnBSaDVuMXI5T2FESjFTS0NaOU5iYjJrbDN2ZWt3ZFIySmoxbzJkOHRvU3c4SWJ1OWhlcXh6ODZCTDZYT1Z2cVduekVmZGZKN2FVczhROGxD&nonce=1698250630.IihUMDXt42-rt60IrHBQgA&nux=1 200 9768 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.89.232 www.globalsign.com:80 GET / 301 662 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.89.232 www.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:11] 10.10.89.232 www.globalsign.com:443 GET / 302 730 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.89.232 www.globalsign.com:443 GET /en/ 301 868 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.89.232 www.globalsign.com:443 GET /en 200 15003 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.75.132 dc.services.visualstudio.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:11] 10.10.75.132 dc.services.visualstudio.com:443 GET / 404 392 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:11] 10.10.89.232 autologon.microsoftazuread-sso.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.89.232 autologon.microsoftazuread-sso.com:443 GET / 404 834 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.140.96 partnerservices.getmicrosoftkey.com:80 GET / 503 4249 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.75.132 yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.75.132 yammer.com:443 GET / 301 376 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.75.132 www.yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.75.132 www.yammer.com:443 GET / 200 3937 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.89.232 office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.89.232 office.com:443 GET / 301 376 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.89.232 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.89.232 www.office.com:443 GET / 200 42494 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.140.96 www.sway.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.140.96 www.sway.com:443 GET / 301 289 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.140.96 sway.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.140.96 sway.com:443 GET / 301 492 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:12] 10.10.140.96 sway.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:12] 10.10.140.96 sway.office.com:443 GET / 200 20942 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:13] 10.10.140.96 ocsp.globalsign.com:80 GET / 301 640 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:13] 10.10.140.96 www.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:13] 10.10.140.96 www.globalsign.com:443 GET / 302 730 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:13] 10.10.140.96 www.globalsign.com:443 GET /en/ 301 868 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:13] 10.10.140.96 www.globalsign.com:443 GET /en 200 15003 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:13] 10.10.75.132 passwordreset.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:13] 10.10.75.132 passwordreset.microsoftonline.com:443 GET / 200 53070 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:14] 10.10.140.96 ocsp.digicert.com:80 GET / 200 913 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:16:17:14] 10.10.140.96 storage.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:16:17:14] 10.10.140.96 storage.live.com:443 GET / 400 630 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=aWQscmVjaXBpZW50LGdp 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:29] 10.10.120.75 www.digicert.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.161.168 security.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.161.168 security.microsoft.com:443 GET / 302 2257 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZnQKZGRiZTlmMDI1OGE4 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:29] 10.10.161.168 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.161.168 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=80ccca67-54bd-44ab-8625-4b79c4dc7775&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DwtGGcEXFKk0byg-sJqeaKWIYTNKvZQh0ua5g9n1xMYJiHaaihPR_4KwEdPRTeFfK-DK7LfH8RddZrnyVLBJJjbzho5lI7HNwKgzuf0orGC5lU_MdhXLL3uTwH_U5LaM67b-6rkM5n3x_8QtpleyVbQ&response_mode=form_post&nonce=638338461895346294.ODEwNGIxZWItOWU4MC00ODVhLTk5ZjEtNjVjMjQxMGNkMmE5NDBmMGVhZjEtZWVlMS00NDM1LWE0ZWUtMjVjNDMwOGJmNDJh&client-request-id=02a171b9-ac52-45a8-b8ac-cfd24980472b&redirect_uri=https%3A%2F%2Fsecurity.microsoft.com%2F&x-client-SKU=ID_NET461&x-client-ver=6.22.1.0 200 9769 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.161.168 outlook.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.161.168 outlook.office.com:443 GET / 301 710 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.161.168 outlook.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.185.225 geotrust.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.161.168 outlook.office.com:443 GET /owa/ 302 7462 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.140.96 skype.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=MDRjOGExNWNmNTI0ZTMy 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:29] 10.10.161.168 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:29] 10.10.185.225 geotrust.com:443 GET / 301 276 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.161.168 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3A%2F%2Foutlook.office.com%2Fowa%2F&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=3eef2e79-c855-0674-056c-1f2d73f5a3d0&protectedtoken=true&claims=%7B%22id_token%22%3A%7B%22xms_cc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&nonce=638338461898098352.6ae07a25-6435-49c1-b455-9145f1c79e59&state=Dcs7EoAwCABRouNxMEE-gePETGwtvb4Ub7stALCnLZWWgW7szC5GHt7CWa_Txmp9XIomrCgxCW9RxSDRh2aPpVHyPer7jfoD 200 9603 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:29] 10.10.185.225 www.geotrust.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.75.132 prod.msocdn.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.116.67 www.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.116.67 www.bing.com:443 GET / 200 42367 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.75.132 prod.msocdn.com:443 GET / 302 976 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.75.132 prod.msocdn.com:443 GET /login?ru=%2Fdefault.aspx 302 2501 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.140.96 skype.com:443 GET / 301 335 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.140.96 www.skype.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.140.96 www.skype.com:443 GET / 301 357 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZTE3ODUsTm9haCxQbGF5 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:30] 10.10.75.132 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.140.96 www.skype.com:443 GET /en/ 200 23231 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.75.132 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000006-0000-0ff1-ce00-000000000000&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DWCqqcUv_ow4oaNtzndruTiIUTOV8j_-EzmT4Ap5MsGzNE_arxcxZ-PjHWWiBiBKdeCap4q1j88aqgqaCDsTYRCpJMgSignK5EqqPzhxgK5-egLfWTbROhPvGJGmjZlAY_tiKxZvrlIxbGT7c3Yw78egpjJAHMYF8gNmCxdudq1E&response_mode=form_post&nonce=638338461900990847.MGU2OWRkNjItM2E4ZC00OTc1LWE4MDUtOWExMTViYzgxZmJmZDA3ZWFlYjAtNDJmOC00ZDUxLWE4MDEtYTEzM2Q4ODdkOGEy&redirect_uri=https%3A%2F%2Fprod.msocdn.com%2Flanding&ui_locales=en-US&mkt=en-US&client-request-id=1cbed2a5-78aa-4f66-93df-9a78dbf844b8&x-client-SKU=ID_NET472&x-client-ver=6.30.1.0 200 9757 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 www.geotrust.com:443 GET / 200 10339 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.120.75 www.digicert.com:443 GET / 200 121660 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.161.168 ocspx.digicert.com:80 GET / 200 913 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=IENhc2ggUmVnaXN0ZXIK 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:30] 10.10.116.67 officespeech.platform.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.116.67 officespeech.platform.bing.com:443 GET / 400 520 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 crl.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.185.225 crl.globalsign.com:443 GET / 301 731 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 www.globalsign.com:80 GET / 301 662 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 www.globalsign.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.185.225 www.globalsign.com:443 GET / 302 730 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
